2025-09-13 15:59:05 | INFO | utils.logger:test_start:113 | 🚀 Test Started: test_registration_and_login_flow
2025-09-13 15:59:23 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Element clickable on 'id='id_gender1''
2025-09-13 15:59:23 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Clicked element on 'id='id_gender1''
2025-09-13 15:59:23 | INFO | utils.logger:step:86 | 🔸 STEP: Filling account information
2025-09-13 15:59:23 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Element visible on 'id='password''
2025-09-13 15:59:23 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Sent keys on 'id='password' text='UnK&W6a)%8Ms''
2025-09-13 15:59:23 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Element visible on 'id='days''
2025-09-13 15:59:23 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Selected dropdown on 'id='days' value='1''
2025-09-13 15:59:23 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Element visible on 'id='months''
2025-09-13 15:59:23 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Selected dropdown on 'id='months' text='January''
2025-09-13 15:59:23 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Element visible on 'id='years''
2025-09-13 15:59:23 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Selected dropdown on 'id='years' value='1990''
2025-09-13 15:59:23 | INFO | utils.logger:step:86 | 🔸 STEP: Checking newsletter subscription
2025-09-13 15:59:23 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Element clickable on 'id='newsletter''
2025-09-13 15:59:23 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Clicked element on 'id='newsletter''
2025-09-13 15:59:23 | INFO | utils.logger:step:86 | 🔸 STEP: Checking special offers
2025-09-13 15:59:24 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Element clickable on 'id='optin''
2025-09-13 15:59:24 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Clicked element on 'id='optin''
2025-09-13 15:59:24 | INFO | utils.logger:step:86 | 🔸 STEP: Filling address information
2025-09-13 15:59:24 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Element visible on 'id='first_name''
2025-09-13 15:59:24 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Sent keys on 'id='first_name' text='柳''
2025-09-13 15:59:24 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Element visible on 'id='last_name''
2025-09-13 15:59:24 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Sent keys on 'id='last_name' text='Larson''
2025-09-13 15:59:24 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Element visible on 'id='company''
2025-09-13 15:59:24 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Sent keys on 'id='company' text='Porter, Chambers and Lee''
2025-09-13 15:59:24 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Element visible on 'id='address1''
2025-09-13 15:59:25 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Sent keys on 'id='address1' text='重庆市西安县长寿杭州路l座 772178''
2025-09-13 15:59:25 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Element visible on 'id='address2''
2025-09-13 15:59:25 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Sent keys on 'id='address2' text='Apt. 332''
2025-09-13 15:59:25 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Element visible on 'id='country''
2025-09-13 15:59:25 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Selected dropdown on 'id='country' text='India''
2025-09-13 15:59:25 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Element visible on 'id='state''
2025-09-13 15:59:25 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Sent keys on 'id='state' text='North Dakota''
2025-09-13 15:59:25 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Element visible on 'id='city''
2025-09-13 15:59:25 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Sent keys on 'id='city' text='西宁县''
2025-09-13 15:59:25 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Element visible on 'id='zipcode''
2025-09-13 15:59:25 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Sent keys on 'id='zipcode' text='30977''
2025-09-13 15:59:25 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Element visible on 'id='mobile_number''
2025-09-13 15:59:25 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Sent keys on 'id='mobile_number' text='13011755941''
2025-09-13 15:59:25 | INFO | utils.logger:step:86 | 🔸 STEP: Clicking create account button
2025-09-13 15:59:25 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Found element on 'xpath='//button[@data-qa='create-account']''
2025-09-13 15:59:25 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Scrolled to element on 'xpath='//button[@data-qa='create-account']''
2025-09-13 15:59:26 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Element clickable on 'xpath='//button[@data-qa='create-account']''
2025-09-13 15:59:28 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Clicked element on 'xpath='//button[@data-qa='create-account']''
2025-09-13 15:59:28 | INFO | utils.logger:step:86 | 🔸 STEP: Verifying account created page loaded
2025-09-13 15:59:28 | INFO | utils.logger:assertion:109 | 🔍 Assertion: Element visibility | Expected: 'visible' | Actual: 'visible'
2025-09-13 15:59:28 | INFO | utils.logger:step:86 | 🔸 STEP: Clicking continue button
2025-09-13 15:59:28 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Element clickable on 'xpath='//a[@data-qa='continue-button']''
2025-09-13 15:59:30 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Clicked element on 'xpath='//a[@data-qa='continue-button']''
2025-09-13 15:59:35 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Page loaded
2025-09-13 15:59:35 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Opened page on 'https://automationexercise.com/login'
2025-09-13 15:59:35 | INFO | utils.logger:step:86 | 🔸 STEP: Opened login page
2025-09-13 15:59:35 | INFO | utils.logger:step:86 | 🔸 STEP: Verifying login page loaded
2025-09-13 15:59:35 | INFO | utils.logger:assertion:109 | 🔍 Assertion: Element visibility | Expected: 'visible' | Actual: 'visible'
2025-09-13 15:59:35 | INFO | utils.logger:assertion:109 | 🔍 Assertion: Element visibility | Expected: 'visible' | Actual: 'visible'
2025-09-13 15:59:35 | INFO | utils.logger:step:86 | 🔸 STEP: Logging in user: palmerrichard@example.net
2025-09-13 15:59:35 | INFO | utils.logger:step:86 | 🔸 STEP: Filling login form with email: palmerrichard@example.net
2025-09-13 15:59:35 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Element visible on 'xpath='//input[@data-qa='login-email']''
2025-09-13 15:59:35 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Sent keys on 'xpath='//input[@data-qa='login-email']' text='palmerrichard@example.net''
2025-09-13 15:59:35 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Element visible on 'xpath='//input[@data-qa='login-password']''
2025-09-13 15:59:35 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Sent keys on 'xpath='//input[@data-qa='login-password']' text='UnK&W6a)%8Ms''
2025-09-13 15:59:35 | INFO | utils.logger:step:86 | 🔸 STEP: Clicking login button
2025-09-13 15:59:35 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Element clickable on 'xpath='//button[@data-qa='login-button']''
2025-09-13 15:59:39 | INFO | utils.logger:page_action:105 | 🔄 Page Action: Clicked element on 'xpath='//button[@data-qa='login-button']''
2025-09-13 15:59:42 | INFO | utils.logger:info:62 | 关闭浏览器
2025-09-13 15:59:44 | INFO | utils.logger:test_end:119 | ⏭️ Test Finished: test_registration_and_login_flow - COMPLETED (39.23s)
